model;fold;micro_f1;macro_f1;weighted_f1;cm;Imputation;Normalization;PXD
RandomForestClassifier;29;0.0;0.0;0.0;"[[0 0 0 0]
 [2 0 1 1]
 [0 0 0 0]
 [0 0 0 0]]";KNNImpute;Quantile;PXD004182
LGBMClassifier;29;0.0;0.0;0.0;"[[0 0 0 0]
 [2 0 1 1]
 [0 0 0 0]
 [0 0 0 0]]";KNNImpute;Quantile;PXD004182
LogisticRegression;29;0.0;0.0;0.0;"[[0 0 0 0 0]
 [1 0 1 1 1]
 [0 0 0 0 0]
 [0 0 0 0 0]
 [0 0 0 0 0]]";KNNImpute;Median Norm;PXD004182
SVC;29;0.0;0.0;0.0;"[[0 0]
 [4 0]]";KNNImpute;Median Norm;PXD004182
RandomForestClassifier;29;0.0;0.0;0.0;"[[0 0 0 0]
 [2 0 1 1]
 [0 0 0 0]
 [0 0 0 0]]";KNNImpute;Median Norm;PXD004182
LGBMClassifier;29;0.0;0.0;0.0;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [0 0 0 0 0]
 [1 1 1 0 1]
 [0 0 0 0 0]]";KNNImpute;Median Norm;PXD004182
LogisticRegression;29;1.0;1.0;1.0;[[4]];PCA;NSAF;PXD004182
SVC;29;1.0;1.0;1.0;[[4]];PCA;NSAF;PXD004182
RandomForestClassifier;29;1.0;1.0;1.0;[[4]];PCA;NSAF;PXD004182
LGBMClassifier;29;0.75;0.4285714285714285;0.8571428571428571;"[[0 0]
 [1 3]]";PCA;NSAF;PXD004182
LogisticRegression;29;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [3 1 0]]";PCA;ComBat;PXD004182
SVC;29;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [3 1 0]]";PCA;ComBat;PXD004182
RandomForestClassifier;29;0.25;0.2;0.4;"[[0 0]
 [3 1]]";PCA;ComBat;PXD004182
LGBMClassifier;29;0.0;0.0;0.0;"[[0 0]
 [4 0]]";PCA;ComBat;PXD004182
LogisticRegression;29;1.0;1.0;1.0;[[4]];PCA;Quantile;PXD004182
SVC;29;1.0;1.0;1.0;[[4]];PCA;Quantile;PXD004182
RandomForestClassifier;29;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [3 1 0]]";PCA;Quantile;PXD004182
LGBMClassifier;29;1.0;1.0;1.0;[[4]];PCA;Quantile;PXD004182
LogisticRegression;29;1.0;1.0;1.0;[[4]];PCA;Median Norm;PXD004182
SVC;29;1.0;1.0;1.0;[[4]];PCA;Median Norm;PXD004182
RandomForestClassifier;29;1.0;1.0;1.0;[[4]];PCA;Median Norm;PXD004182
LGBMClassifier;29;1.0;1.0;1.0;[[4]];PCA;Median Norm;PXD004182
LogisticRegression;30;1.0;1.0;1.0;[[6]];KNN+LOD;NSAF;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];KNN+LOD;NSAF;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;NSAF;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;NSAF;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];KNN+LOD;ComBat;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];KNN+LOD;ComBat;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;ComBat;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;ComBat;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];KNN+LOD;Quantile;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];KNN+LOD;Quantile;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;Quantile;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;Quantile;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];KNN+LOD;Median Norm;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];KNN+LOD;Median Norm;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;Median Norm;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];KNN+LOD;Median Norm;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA+LOD;NSAF;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];PCA+LOD;NSAF;PXD004940
RandomForestClassifier;30;0.1666666666666666;0.1428571428571428;0.2857142857142857;"[[0 0]
 [5 1]]";PCA+LOD;NSAF;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];PCA+LOD;NSAF;PXD004940
LogisticRegression;30;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [4 2 0]]";PCA+LOD;ComBat;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [4 2 0]]";PCA+LOD;ComBat;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [4 1 1 0]]";PCA+LOD;ComBat;PXD004940
LGBMClassifier;30;0.1666666666666666;0.0571428571428571;0.2857142857142857;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [2 1 1 1 1]
 [0 0 0 0 0]
 [0 0 0 0 0]]";PCA+LOD;ComBat;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA+LOD;Quantile;PXD004940
SVC;30;0.5;0.3333333333333333;0.6666666666666666;"[[0 0]
 [3 3]]";PCA+LOD;Quantile;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";PCA+LOD;Quantile;PXD004940
LGBMClassifier;30;0.3333333333333333;0.25;0.5;"[[0 0]
 [4 2]]";PCA+LOD;Quantile;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA+LOD;Median Norm;PXD004940
SVC;30;0.5;0.3333333333333333;0.6666666666666666;"[[0 0]
 [3 3]]";PCA+LOD;Median Norm;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";PCA+LOD;Median Norm;PXD004940
LGBMClassifier;30;0.6666666666666666;0.2666666666666666;0.8000000000000002;"[[0 0 0]
 [1 4 1]
 [0 0 0]]";PCA+LOD;Median Norm;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;NSAF;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;NSAF;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;NSAF;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;NSAF;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;ComBat;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;ComBat;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;ComBat;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;ComBat;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Quantile;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Quantile;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Quantile;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Quantile;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Median Norm;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Median Norm;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Median Norm;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];Shifted Gaussian;Median Norm;PXD004940
LogisticRegression;30;0.1666666666666666;0.0476190476190476;0.2857142857142857;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 1 1 1 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNNImpute;NSAF;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";KNNImpute;NSAF;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0 0 0]
 [0 0 0 0]
 [3 2 0 1]
 [0 0 0 0]]";KNNImpute;NSAF;PXD004940
LGBMClassifier;30;0.1666666666666666;0.0476190476190476;0.2857142857142857;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 1 1 1 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNNImpute;NSAF;PXD004940
LogisticRegression;30;0.1666666666666666;0.0476190476190476;0.2857142857142857;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 1 1 1 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNNImpute;ComBat;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";KNNImpute;ComBat;PXD004940
RandomForestClassifier;30;0.1666666666666666;0.0714285714285714;0.2857142857142857;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [2 2 1 1]]";KNNImpute;ComBat;PXD004940
LGBMClassifier;30;0.0;0.0;0.0;"[[0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [1 1 1 1 0 1 1]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]]";KNNImpute;ComBat;PXD004940
LogisticRegression;30;0.1666666666666666;0.0571428571428571;0.2857142857142857;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [2 1 1 1 1]
 [0 0 0 0 0]
 [0 0 0 0 0]]";KNNImpute;Quantile;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";KNNImpute;Quantile;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0 0 0]
 [0 0 0 0]
 [4 1 0 1]
 [0 0 0 0]]";KNNImpute;Quantile;PXD004940
LGBMClassifier;30;0.0;0.0;0.0;"[[0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [1 1 1 1 1 0 1]
 [0 0 0 0 0 0 0]]";KNNImpute;Quantile;PXD004940
LogisticRegression;30;0.0;0.0;0.0;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 2 1 0 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNNImpute;Median Norm;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0]
 [6 0]]";KNNImpute;Median Norm;PXD004940
RandomForestClassifier;30;0.0;0.0;0.0;"[[0 0 0 0]
 [0 0 0 0]
 [2 2 0 2]
 [0 0 0 0]]";KNNImpute;Median Norm;PXD004940
LGBMClassifier;30;0.0;0.0;0.0;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [2 1 0 1 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNNImpute;Median Norm;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA;NSAF;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];PCA;NSAF;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];PCA;NSAF;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];PCA;NSAF;PXD004940
LogisticRegression;30;0.0;0.0;0.0;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [1 3 0 1 1]
 [0 0 0 0 0]
 [0 0 0 0 0]]";PCA;ComBat;PXD004940
SVC;30;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [5 1 0]]";PCA;ComBat;PXD004940
RandomForestClassifier;30;0.1666666666666666;0.1428571428571428;0.2857142857142857;"[[0 0]
 [5 1]]";PCA;ComBat;PXD004940
LGBMClassifier;30;0.1666666666666666;0.0952380952380952;0.2857142857142857;"[[0 0 0]
 [0 0 0]
 [3 2 1]]";PCA;ComBat;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA;Quantile;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];PCA;Quantile;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];PCA;Quantile;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];PCA;Quantile;PXD004940
LogisticRegression;30;1.0;1.0;1.0;[[6]];PCA;Median Norm;PXD004940
SVC;30;1.0;1.0;1.0;[[6]];PCA;Median Norm;PXD004940
RandomForestClassifier;30;1.0;1.0;1.0;[[6]];PCA;Median Norm;PXD004940
LGBMClassifier;30;1.0;1.0;1.0;[[6]];PCA;Median Norm;PXD004940
LogisticRegression;31;1.0;1.0;1.0;[[1]];KNN+LOD;NSAF;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];KNN+LOD;NSAF;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;NSAF;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;NSAF;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];KNN+LOD;ComBat;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNN+LOD;ComBat;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNN+LOD;ComBat;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;ComBat;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];KNN+LOD;Quantile;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];KNN+LOD;Quantile;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;Quantile;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;Quantile;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];KNN+LOD;Median Norm;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];KNN+LOD;Median Norm;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;Median Norm;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];KNN+LOD;Median Norm;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA+LOD;NSAF;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA+LOD;NSAF;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;NSAF;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;NSAF;PXD001441
LogisticRegression;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA+LOD;ComBat;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA+LOD;ComBat;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA+LOD;ComBat;PXD001441
LGBMClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA+LOD;ComBat;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA+LOD;Quantile;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA+LOD;Quantile;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;Quantile;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;Quantile;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA+LOD;Median Norm;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA+LOD;Median Norm;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;Median Norm;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA+LOD;Median Norm;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;NSAF;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;NSAF;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;NSAF;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;NSAF;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;ComBat;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;ComBat;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;ComBat;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;ComBat;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Quantile;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Quantile;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Quantile;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Quantile;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Median Norm;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Median Norm;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Median Norm;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];Shifted Gaussian;Median Norm;PXD001441
LogisticRegression;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;NSAF;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;NSAF;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;NSAF;PXD001441
LGBMClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;NSAF;PXD001441
LogisticRegression;31;0.0;0.0;0.0;"[[0 1]
 [0 0]]";KNNImpute;ComBat;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;ComBat;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 1]
 [0 0]]";KNNImpute;ComBat;PXD001441
LGBMClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;ComBat;PXD001441
LogisticRegression;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Quantile;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Quantile;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Quantile;PXD001441
LGBMClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Quantile;PXD001441
LogisticRegression;31;0.0;0.0;0.0;"[[0 1]
 [0 0]]";KNNImpute;Median Norm;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Median Norm;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 1]
 [0 0]]";KNNImpute;Median Norm;PXD001441
LGBMClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";KNNImpute;Median Norm;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA;NSAF;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA;NSAF;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];PCA;NSAF;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA;NSAF;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA;ComBat;PXD001441
SVC;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA;ComBat;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA;ComBat;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA;ComBat;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA;Quantile;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA;Quantile;PXD001441
RandomForestClassifier;31;1.0;1.0;1.0;[[1]];PCA;Quantile;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA;Quantile;PXD001441
LogisticRegression;31;1.0;1.0;1.0;[[1]];PCA;Median Norm;PXD001441
SVC;31;1.0;1.0;1.0;[[1]];PCA;Median Norm;PXD001441
RandomForestClassifier;31;0.0;0.0;0.0;"[[0 0]
 [1 0]]";PCA;Median Norm;PXD001441
LGBMClassifier;31;1.0;1.0;1.0;[[1]];PCA;Median Norm;PXD001441
LogisticRegression;32;0.0;0.0;0.0;"[[ 0  0  0]
 [ 0  0  0]
 [ 1 11  0]]";KNN+LOD;NSAF;PXD003790
SVC;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [8 4 0]]";KNN+LOD;NSAF;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [4 8 0]]";KNN+LOD;NSAF;PXD003790
LGBMClassifier;32;0.25;0.0666666666666666;0.4000000000000001;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [2 1 4 3 1 1]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";KNN+LOD;NSAF;PXD003790
LogisticRegression;32;0.0;0.0;0.0;"[[ 0  0  0]
 [11  0  1]
 [ 0  0  0]]";KNN+LOD;ComBat;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0]
 [12  0]]";KNN+LOD;ComBat;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [9 3 0]]";KNN+LOD;ComBat;PXD003790
LGBMClassifier;32;0.0;0.0;0.0;"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [1 1 1 3 1 2 1 0 2]
 [0 0 0 0 0 0 0 0 0]]";KNN+LOD;ComBat;PXD003790
LogisticRegression;32;0.3333333333333333;0.125;0.5;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [5 1 2 4]]";KNN+LOD;Quantile;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0]
 [12  0]]";KNN+LOD;Quantile;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[ 0  0  0]
 [ 0  0  0]
 [ 2 10  0]]";KNN+LOD;Quantile;PXD003790
LGBMClassifier;32;0.1666666666666666;0.0571428571428571;0.2857142857142857;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [0 0 0 0 0]
 [1 4 3 2 2]
 [0 0 0 0 0]]";KNN+LOD;Quantile;PXD003790
LogisticRegression;32;0.3333333333333333;0.125;0.5;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [4 3 1 4]]";KNN+LOD;Median Norm;PXD003790
SVC;32;0.0833333333333333;0.0769230769230769;0.1538461538461538;"[[ 0  0]
 [11  1]]";KNN+LOD;Median Norm;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[ 0  0]
 [12  0]]";KNN+LOD;Median Norm;PXD003790
LGBMClassifier;32;0.25;0.0666666666666666;0.4000000000000001;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 5 1 1 1 3]]";KNN+LOD;Median Norm;PXD003790
LogisticRegression;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [4 8 0]]";PCA+LOD;NSAF;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0]
 [12  0]]";PCA+LOD;NSAF;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[ 0  0  0]
 [ 0  0  0]
 [ 2 10  0]]";PCA+LOD;NSAF;PXD003790
LGBMClassifier;32;0.0;0.0;0.0;"[[0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0]
 [1 1 3 5 1 1 0]]";PCA+LOD;NSAF;PXD003790
LogisticRegression;32;0.0;0.0;0.0;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [2 3 7 0]]";PCA+LOD;ComBat;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0  0]
 [ 0  0  0]
 [ 2 10  0]]";PCA+LOD;ComBat;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [9 3 0]]";PCA+LOD;ComBat;PXD003790
LGBMClassifier;32;0.0;0.0;0.0;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 7 1 0 1 2]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]]";PCA+LOD;ComBat;PXD003790
LogisticRegression;32;0.1666666666666666;0.0714285714285714;0.2857142857142857;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [3 4 3 2]]";PCA+LOD;Quantile;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0]
 [12  0]]";PCA+LOD;Quantile;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [3 9 0]]";PCA+LOD;Quantile;PXD003790
LGBMClassifier;32;0.0833333333333333;0.017094017094017;0.1538461538461538;"[[0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]
 [2 1 2 1 2 1 1 1 1]
 [0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0]]";PCA+LOD;Quantile;PXD003790
LogisticRegression;32;0.0;0.0;0.0;"[[ 0  0  0  0]
 [ 0  0  0  0]
 [ 0  0  0  0]
 [ 1  1 10  0]]";PCA+LOD;Median Norm;PXD003790
SVC;32;0.0;0.0;0.0;"[[ 0  0  0  0]
 [ 0  0  0  0]
 [ 0  0  0  0]
 [ 1 10  1  0]]";PCA+LOD;Median Norm;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[0 0 0]
 [0 0 0]
 [8 4 0]]";PCA+LOD;Median Norm;PXD003790
LGBMClassifier;32;0.3333333333333333;0.125;0.5;"[[0 0 0 0]
 [0 0 0 0]
 [1 4 4 3]
 [0 0 0 0]]";PCA+LOD;Median Norm;PXD003790
LogisticRegression;32;0.3333333333333333;0.125;0.5;"[[0 0 0 0]
 [0 0 0 0]
 [0 0 0 0]
 [4 1 3 4]]";Shifted Gaussian;NSAF;PXD003790
SVC;32;0.3333333333333333;0.25;0.5;"[[0 0]
 [8 4]]";Shifted Gaussian;NSAF;PXD003790
RandomForestClassifier;32;0.0;0.0;0.0;"[[ 0  0  0  0]
 [ 0  0  0  0]
 [ 0  0  0  0]
 [ 1 10  1  0]]";Shifted Gaussian;NSAF;PXD003790
LGBMClassifier;32;0.25;0.0666666666666666;0.4000000000000001;"[[0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [0 0 0 0 0 0]
 [1 1 2 4 1 3]]";Shifted Gaussian;NSAF;PXD003790
LogisticRegression;32;0.3333333333333333;0.1;0.5;"[[0 0 0 0 0]
 [0 0 0 0 0]
 [0 0 0 0 0]
 [0 0 0 0 0]
 [1 5 1 1 4]]";Shifted Gaussian;ComBat;PXD003790
